GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,Winrate
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,17,3,14,0.176,26.7,5.7,10.5,0.542,0.2,1.1,0.211,3.7,4.6,0.797,3.5,5.5,9.0,2.4,2.4,0.8,1.1,0.7,3.6,5.2,15.4,-2.2,32.9,5,0,30.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,23,12,11,0.522,23.7,4.7,9.8,0.484,0.9,2.6,0.35,3.2,3.9,0.82,0.8,1.6,2.4,2.9,1.6,0.7,0.1,1.1,2.3,3.2,13.6,-1.7,21.4,1,0,21.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,11,9,2,0.818,16.3,2.1,5.2,0.404,1.3,3.5,0.368,1.0,1.2,0.846,0.2,0.5,0.7,1.0,0.9,0.5,0.2,0.4,1.5,1.4,6.5,3.8,9.8,0,0,10.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-23T00:00:00,14,7,7,0.5,7.9,1.0,2.1,0.467,0.1,0.2,0.667,0.6,0.9,0.667,0.9,2.0,2.9,0.6,0.6,0.2,0.5,0.2,1.7,0.5,2.7,-2.9,8.7,0,0,7.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,19,10,9,0.526,20.3,3.2,6.6,0.484,1.0,2.5,0.396,0.6,0.9,0.647,0.6,1.7,2.4,0.5,0.7,0.2,0.3,0.3,1.6,0.7,8.0,-1.5,12.2,0,0,12.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612761,TOR,2022-11-28T00:00:00,10,6,4,0.6,35.1,8.7,18.1,0.481,1.4,4.1,0.341,5.3,7.3,0.726,1.7,7.8,9.5,7.4,2.6,0.8,0.5,0.7,3.2,6.0,24.1,6.0,47.9,7,2,45.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-28T00:00:00,17,8,9,0.471,28.0,3.6,5.9,0.614,0.0,0.1,0.0,1.1,1.9,0.545,1.0,5.6,6.6,5.8,2.3,1.2,0.7,0.3,3.8,2.1,8.4,-1.0,28.6,2,0,24.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612741,CHI,2022-10-22T00:00:00,1,0,1,0.0,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,18,10,8,0.556,36.6,7.9,18.7,0.421,3.9,10.6,0.368,3.5,3.9,0.887,0.3,2.8,3.1,4.3,2.2,1.0,0.2,0.7,2.1,2.6,23.2,0.7,34.7,0,0,36.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612752,NYK,2022-11-25T00:00:00,14,7,7,0.5,14.4,2.0,2.7,0.737,0.0,0.0,0.0,0.6,0.7,0.8,2.3,2.5,4.8,0.4,0.4,0.4,1.1,0.0,2.2,1.2,4.6,-2.6,14.8,2,0,12.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,19,15,4,0.789,32.3,4.1,9.3,0.441,1.8,5.1,0.351,1.6,1.8,0.857,0.3,2.8,3.1,7.5,2.1,1.1,0.3,0.2,3.1,3.4,11.6,4.5,28.5,4,0,26.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612748,MIA,2022-11-27T00:00:00,3,3,0,1.0,14.1,1.3,3.0,0.444,0.3,1.0,0.333,0.0,0.0,0.0,0.0,2.3,2.3,0.7,0.3,1.0,1.0,0.0,2.0,0.0,3.0,-3.0,12.5,0,0,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,7,4,3,0.571,8.9,1.3,3.1,0.409,0.1,0.4,0.333,0.0,0.0,0.0,0.1,1.0,1.1,1.7,1.0,0.3,0.4,0.0,0.7,0.3,2.7,-2.0,7.8,0,0,7.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,20,12,8,0.6,24.0,4.0,9.3,0.425,1.1,4.1,0.268,1.9,2.4,0.771,1.8,5.5,7.3,1.1,1.3,0.3,0.9,0.7,2.2,2.4,10.9,0.9,23.4,4,0,22.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-23T00:00:00,15,4,11,0.267,27.9,4.1,8.9,0.463,0.7,2.0,0.333,0.4,0.8,0.5,0.6,2.7,3.3,5.7,1.5,1.8,0.7,0.9,2.3,0.9,9.3,0.9,27.6,1,0,23.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612745,HOU,2022-11-28T00:00:00,19,5,14,0.263,30.0,3.8,10.8,0.35,2.1,6.3,0.336,1.9,2.2,0.857,1.4,5.7,7.2,0.8,1.1,0.3,1.0,0.5,3.4,2.3,11.6,-6.6,24.2,3,0,24.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,20,5,15,0.25,24.8,3.6,7.5,0.473,0.4,2.2,0.182,0.6,1.0,0.55,1.3,2.8,4.1,2.0,1.6,1.0,0.5,0.6,2.6,1.2,8.1,-5.3,18.7,0,0,17.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612755,PHI,2022-10-28T00:00:00,2,2,0,1.0,2.1,1.0,1.5,0.667,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.5,-0.5,5.2,0,0,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-23T00:00:00,9,7,2,0.778,21.6,2.4,5.1,0.478,0.6,1.3,0.417,1.8,2.1,0.842,0.8,1.8,2.6,0.3,0.6,0.2,0.7,0.4,1.8,1.2,7.2,-2.7,12.9,0,0,12.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612765,DET,2022-11-14T00:00:00,15,3,12,0.2,27.0,3.8,8.0,0.475,1.2,3.6,0.333,3.2,4.3,0.738,2.9,6.5,9.3,1.3,1.1,0.5,0.7,0.4,3.0,2.9,12.0,-2.9,27.8,7,0,26.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612748,MIA,2022-11-27T00:00:00,19,8,11,0.421,34.1,5.5,13.0,0.425,3.1,8.6,0.356,1.2,1.4,0.885,0.6,3.2,3.7,1.8,1.3,0.8,0.3,0.5,2.3,1.7,15.3,-0.8,24.5,0,0,26.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612753,ORL,2022-11-25T00:00:00,14,4,10,0.286,28.9,4.6,11.1,0.419,1.4,4.9,0.294,1.6,2.5,0.657,1.1,2.2,3.3,5.4,3.4,1.6,0.6,0.9,3.1,2.8,12.4,-3.4,27.7,0,0,26.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612751,BKN,2022-11-28T00:00:00,18,9,9,0.5,15.4,2.4,5.5,0.434,0.6,2.1,0.27,1.7,1.8,0.939,0.3,1.1,1.4,1.3,1.2,0.8,0.3,0.4,1.4,1.6,7.1,1.2,12.8,0,0,12.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612747,LAL,2022-10-18T00:00:00,1,0,1,0.0,1.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612745,HOU,2022-10-30T00:00:00,3,0,3,0.0,22.7,3.3,6.7,0.5,0.7,1.7,0.4,1.0,1.3,0.75,2.7,1.7,4.3,3.3,1.7,1.0,0.0,1.0,5.0,2.3,8.3,-3.3,19.9,0,0,18.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,20,16,4,0.8,36.5,10.1,20.9,0.481,3.3,9.5,0.347,7.4,8.5,0.87,0.9,6.8,7.7,4.6,2.4,0.9,1.2,0.6,2.1,5.6,30.8,8.5,50.6,8,0,50.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-27T00:00:00,12,6,6,0.5,9.4,0.9,2.3,0.407,0.2,0.8,0.222,0.3,0.4,0.8,0.7,0.9,1.6,0.5,0.2,0.2,0.3,0.3,0.9,0.3,2.3,-1.9,6.3,0,0,5.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-11-28T00:00:00,6,4,2,0.667,9.4,1.2,2.8,0.412,0.7,1.8,0.364,0.5,0.7,0.75,0.0,0.8,0.8,0.5,0.3,0.8,0.2,0.0,1.0,0.3,3.5,-2.8,7.9,0,0,7.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-16T00:00:00,9,4,5,0.444,3.3,0.3,1.1,0.3,0.1,0.3,0.333,0.3,0.4,0.75,0.0,0.2,0.2,0.6,0.4,0.1,0.2,0.3,0.2,0.3,1.1,0.2,2.8,0,0,2.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612751,BKN,2022-11-28T00:00:00,16,9,7,0.563,15.2,2.1,5.5,0.375,0.4,1.3,0.3,2.1,2.6,0.786,0.1,1.4,1.5,1.7,0.8,0.6,0.1,0.2,1.0,1.7,6.6,3.4,12.2,0,0,11.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,17,10,7,0.588,29.6,6.3,15.5,0.407,3.9,9.7,0.4,1.2,1.5,0.808,0.4,2.9,3.4,2.2,1.8,0.7,0.4,0.5,1.8,1.1,17.7,7.1,26.4,0,0,29.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-16T00:00:00,14,3,11,0.214,10.4,0.9,2.7,0.316,0.3,1.4,0.2,0.5,0.6,0.778,0.6,1.5,2.1,0.6,0.6,0.2,0.4,0.3,0.6,0.4,2.5,0.5,6.9,0,0,6.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,17,10,7,0.588,11.2,0.6,1.9,0.333,0.2,1.2,0.2,0.1,0.2,0.333,0.2,0.9,1.2,0.5,0.1,0.8,0.3,0.2,1.2,0.4,1.6,1.6,6.9,0,0,5.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612763,MEM,2022-11-20T00:00:00,9,4,5,0.444,10.4,1.4,2.7,0.542,0.1,0.4,0.25,0.3,1.1,0.3,1.2,1.3,2.6,0.7,0.8,0.1,0.2,0.3,0.9,0.9,3.3,-5.0,7.6,0,0,7.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612764,WAS,2022-11-28T00:00:00,4,2,2,0.5,3.1,0.3,1.0,0.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.8,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612752,NYK,2022-11-27T00:00:00,20,9,11,0.45,17.7,3.2,7.4,0.429,1.5,4.1,0.358,0.5,0.6,0.909,0.7,3.1,3.8,1.1,0.9,0.5,0.3,0.3,1.2,0.5,8.3,1.1,15.6,0,0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612747,LAL,2022-11-25T00:00:00,11,2,9,0.182,11.3,0.9,2.3,0.4,0.2,1.0,0.182,0.4,0.5,0.8,0.1,1.8,1.9,0.5,0.7,0.3,0.3,0.2,1.5,0.5,2.4,-3.5,6.2,0,0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,21,10,11,0.476,33.8,7.3,14.4,0.505,1.8,5.6,0.325,4.4,5.0,0.885,1.7,6.5,8.2,5.3,3.1,0.8,0.7,0.6,3.9,4.8,20.8,-0.8,39.7,8,0,38.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612761,TOR,2022-11-28T00:00:00,17,9,8,0.529,31.3,5.5,13.8,0.4,2.1,6.6,0.31,3.0,3.9,0.773,0.8,1.5,2.3,1.6,1.2,1.6,0.2,0.6,1.4,2.5,16.1,-1.9,25.3,0,0,25.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,21,12,9,0.571,28.7,1.3,3.0,0.452,0.6,1.5,0.387,0.1,0.2,0.75,1.2,3.1,4.4,1.0,1.0,0.6,0.3,0.2,2.5,0.7,3.4,3.7,11.9,0,0,11.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,15,10,5,0.667,29.1,6.1,11.3,0.544,1.5,3.9,0.397,4.2,5.1,0.829,1.5,7.0,8.5,1.6,1.7,0.6,2.6,0.5,3.3,4.3,18.0,2.6,38.5,7,0,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-11-28T00:00:00,20,12,8,0.6,23.3,4.9,9.0,0.542,0.6,1.4,0.444,2.6,3.2,0.813,2.8,6.3,9.1,2.0,2.0,0.4,0.3,0.5,2.5,3.0,12.9,0.6,26.7,7,0,25.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612761,TOR,2022-11-28T00:00:00,14,8,6,0.571,37.3,5.9,15.6,0.379,3.2,8.5,0.378,3.6,4.1,0.862,0.6,2.9,3.4,6.6,1.7,1.8,0.5,1.0,2.6,3.6,18.6,3.1,37.9,1,0,36.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,21,10,11,0.476,24.8,3.3,5.7,0.583,0.4,1.0,0.381,1.0,1.5,0.625,2.3,5.9,8.2,2.8,1.6,1.1,0.3,0.3,3.1,1.6,8.0,-2.6,24.6,2,0,22.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,16,4,12,0.25,32.2,7.6,16.4,0.46,3.1,7.3,0.419,2.2,2.8,0.778,0.1,3.9,4.0,3.6,1.6,0.8,0.4,0.6,1.6,2.0,20.4,-5.9,32.8,0,0,33.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612748,MIA,2022-11-23T00:00:00,16,8,8,0.5,25.8,3.4,8.7,0.396,1.5,5.0,0.3,1.3,1.6,0.84,0.3,1.9,2.2,3.2,1.4,0.8,0.1,0.3,2.6,1.8,9.7,-0.4,18.5,0,0,18.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,15,13,2,0.867,9.4,0.7,1.5,0.5,0.1,0.2,0.333,0.1,0.1,1.0,1.1,1.5,2.6,0.3,0.7,0.1,0.4,0.3,1.9,0.3,1.7,0.0,6.2,0,0,5.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-28T00:00:00,20,9,11,0.45,31.9,6.1,12.9,0.475,1.6,4.5,0.344,1.8,2.1,0.857,2.5,8.9,11.4,3.1,2.1,0.3,0.8,0.8,2.1,2.2,15.6,-0.1,34.9,11,0,33.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,15,10,5,0.667,24.5,2.3,5.1,0.461,1.5,3.6,0.426,0.6,0.9,0.692,0.5,3.7,4.3,1.0,0.3,0.5,0.3,0.3,2.7,1.1,6.8,4.5,15.7,0,0,15.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612753,ORL,2022-11-28T00:00:00,21,5,16,0.238,33.4,7.3,14.6,0.5,1.2,3.9,0.317,3.7,4.3,0.857,0.9,3.2,4.1,4.0,2.7,0.8,0.3,1.0,2.7,3.8,19.5,-2.4,31.1,0,0,31.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612753,ORL,2022-11-28T00:00:00,3,0,3,0.0,18.1,1.7,5.7,0.294,0.7,4.3,0.154,3.0,3.3,0.9,1.7,3.7,5.3,1.7,1.7,0.7,0.0,0.0,3.0,2.3,7.0,-5.3,16.2,0,0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,5,5,0,1.0,10.8,1.2,3.0,0.4,1.2,2.4,0.5,0.0,0.0,0.0,1.4,1.0,2.4,0.6,0.4,0.6,0.4,0.4,1.4,0.6,3.6,6.0,10.0,0,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612757,POR,2022-11-23T00:00:00,10,5,5,0.5,7.6,0.9,1.8,0.5,0.1,0.5,0.2,0.4,0.6,0.667,0.5,1.5,2.0,0.9,0.2,0.1,0.1,0.0,0.6,0.6,2.3,2.3,6.5,0,0,5.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,17,7,10,0.412,31.5,6.2,13.1,0.477,1.9,5.4,0.363,2.2,2.6,0.844,0.4,1.9,2.4,1.9,1.2,0.9,0.4,0.4,1.8,1.7,16.6,0.2,25.2,0,0,25.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612746,LAC,2022-11-27T00:00:00,17,8,9,0.471,22.2,4.5,10.0,0.447,0.9,3.4,0.281,2.2,3.7,0.603,0.4,2.3,2.6,5.6,2.4,1.0,0.2,0.8,1.7,2.8,12.1,-1.7,25.0,0,0,23.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,21,6,15,0.286,31.9,5.9,13.4,0.441,1.9,5.5,0.339,2.2,2.8,0.797,1.1,3.5,4.7,1.9,1.9,0.6,0.9,1.0,2.7,2.5,15.9,-8.6,27.1,1,0,27.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,13,10,3,0.769,9.8,2.2,5.7,0.392,0.8,2.8,0.306,0.0,0.2,0.0,0.0,0.5,0.5,0.8,0.6,0.1,0.1,0.4,0.4,0.2,5.3,-0.4,7.0,0,0,7.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612745,HOU,2022-11-14T00:00:00,1,0,1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612751,BKN,2022-11-20T00:00:00,14,5,9,0.357,18.2,3.0,4.9,0.609,1.7,3.0,0.571,0.4,0.6,0.667,0.7,2.2,2.9,0.9,0.4,0.2,0.5,0.2,1.1,0.6,8.1,-1.4,14.8,0,0,15.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-21T00:00:00,5,1,4,0.2,13.8,1.6,4.6,0.348,1.4,4.4,0.318,0.0,0.0,0.0,0.4,1.6,2.0,0.4,0.0,0.6,0.0,0.2,1.0,0.0,4.6,7.6,9.4,0,0,9.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612757,POR,2022-11-27T00:00:00,11,5,6,0.455,15.7,1.9,3.5,0.553,0.2,0.6,0.286,1.3,1.4,0.933,0.6,2.3,2.9,1.5,1.0,0.6,0.0,0.2,1.7,1.4,5.3,-1.9,12.0,0,0,11.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612743,DEN,2022-11-25T00:00:00,6,3,3,0.5,2.5,0.5,1.5,0.333,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,-3.2,1.6,0,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612759,SAS,2022-10-30T00:00:00,2,2,0,1.0,11.7,3.0,4.5,0.667,1.0,1.5,0.667,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,0.0,0.0,0.0,1.5,1.0,8.0,-5.0,11.2,0,0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,18,7,11,0.389,28.2,5.5,13.6,0.406,1.3,4.2,0.316,2.9,4.1,0.726,1.0,4.2,5.2,7.3,3.8,1.1,0.4,1.4,2.4,2.7,15.3,-2.0,33.2,6,0,32.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612741,CHI,2022-11-28T00:00:00,12,6,6,0.5,19.8,3.0,7.3,0.409,1.7,4.8,0.345,0.8,1.1,0.692,0.2,1.8,1.9,1.7,0.8,0.8,0.2,0.1,1.6,1.0,8.4,1.1,15.1,0,0,15.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
